NOMBRE,X,Y
BARRIO JOSE MANUEL MARROQUIN II,1066114,871558
BARRIO JOSE MANUEL MARROQUIN II,1066109,871536
BARRIO JOSE MANUEL MARROQUIN II,1066105,871525
BARRIO JOSE MANUEL MARROQUIN II,1066101,871503
BARRIO JOSE MANUEL MARROQUIN II,1066103,871481
BARRIO JOSE MANUEL MARROQUIN II,1066111,871451
BARRIO JOSE MANUEL MARROQUIN II,1066117,871433
BARRIO JOSE MANUEL MARROQUIN II,1066126,871411
BARRIO JOSE MANUEL MARROQUIN II,1066137,871392
BARRIO JOSE MANUEL MARROQUIN II,1066147,871378
BARRIO JOSE MANUEL MARROQUIN II,1066160,871367
BARRIO JOSE MANUEL MARROQUIN II,1066171,871353
BARRIO JOSE MANUEL MARROQUIN II,1066185,871343
BARRIO JOSE MANUEL MARROQUIN II,1066199,871334
BARRIO JOSE MANUEL MARROQUIN II,1066212,871325
BARRIO JOSE MANUEL MARROQUIN II,1066228,871319
BARRIO JOSE MANUEL MARROQUIN II,1066240,871316
BARRIO JOSE MANUEL MARROQUIN II,1066269,871310
BARRIO JOSE MANUEL MARROQUIN II,1066294,871305
BARRIO JOSE MANUEL MARROQUIN II,1066319,871297
BARRIO JOSE MANUEL MARROQUIN II,1066343,871288
BARRIO JOSE MANUEL MARROQUIN II,1066359,871282
BARRIO JOSE MANUEL MARROQUIN II,1066365,871280
BARRIO JOSE MANUEL MARROQUIN II,1066380,871270
BARRIO JOSE MANUEL MARROQUIN II,1066402,871251
BARRIO JOSE MANUEL MARROQUIN II,1066444,871223
BARRIO JOSE MANUEL MARROQUIN II,1066480,871201
BARRIO JOSE MANUEL MARROQUIN II,1066524,871173
BARRIO JOSE MANUEL MARROQUIN II,1066553,871153
BARRIO JOSE MANUEL MARROQUIN II,1066573,871133
BARRIO JOSE MANUEL MARROQUIN II,1066594,871112
BARRIO JOSE MANUEL MARROQUIN II,1066609,871086
BARRIO JOSE MANUEL MARROQUIN II,1066625,871059
BARRIO JOSE MANUEL MARROQUIN II,1066634,871038
BARRIO JOSE MANUEL MARROQUIN II,1066640,871020
BARRIO JOSE MANUEL MARROQUIN II,1066649,870995
BARRIO JOSE MANUEL MARROQUIN II,1066652,870980
BARRIO JOSE MANUEL MARROQUIN II,1066655,870966
BARRIO JOSE MANUEL MARROQUIN II,1066661,870942
BARRIO JOSE MANUEL MARROQUIN II,1066665,870918
BARRIO JOSE MANUEL MARROQUIN II,1066667,870870
BARRIO JOSE MANUEL MARROQUIN II,1066667,870803
BARRIO JOSE MANUEL MARROQUIN II,1066668,870775
BARRIO JOSE MANUEL MARROQUIN II,1066558,870775
BARRIO JOSE MANUEL MARROQUIN II,1066467,870774
BARRIO JOSE MANUEL MARROQUIN II,1066376,870774
BARRIO JOSE MANUEL MARROQUIN II,1066251,870771
BARRIO JOSE MANUEL MARROQUIN II,1066190,870771
BARRIO JOSE MANUEL MARROQUIN II,1066103,870769
BARRIO JOSE MANUEL MARROQUIN II,1066012,870768
BARRIO JOSE MANUEL MARROQUIN II,1066009,870764
BARRIO JOSE MANUEL MARROQUIN II,1065950,870766
BARRIO JOSE MANUEL MARROQUIN II,1065954,870776
BARRIO JOSE MANUEL MARROQUIN II,1065976,870822
BARRIO JOSE MANUEL MARROQUIN II,1065986,870849
BARRIO JOSE MANUEL MARROQUIN II,1065987,870913
BARRIO JOSE MANUEL MARROQUIN II,1065984,871038
BARRIO JOSE MANUEL MARROQUIN II,1065981,871147
BARRIO JOSE MANUEL MARROQUIN II,1065982,871281
BARRIO JOSE MANUEL MARROQUIN II,1065979,871376
BARRIO JOSE MANUEL MARROQUIN II,1065982,871486
BARRIO JOSE MANUEL MARROQUIN II,1065982,871584
BARRIO JOSE MANUEL MARROQUIN II,1065984,871615
BARRIO JOSE MANUEL MARROQUIN II,1065984,871634
BARRIO JOSE MANUEL MARROQUIN II,1065970,871663
BARRIO JOSE MANUEL MARROQUIN II,1065966,871749
BARRIO JOSE MANUEL MARROQUIN II,1065966,871792
BARRIO JOSE MANUEL MARROQUIN II,1065966,871833
BARRIO JOSE MANUEL MARROQUIN II,1065962,871901
BARRIO JOSE MANUEL MARROQUIN II,1065962,871974
BARRIO JOSE MANUEL MARROQUIN II,1065961,872056
BARRIO JOSE MANUEL MARROQUIN II,1065958,872106
BARRIO JOSE MANUEL MARROQUIN II,1065958,872163
BARRIO JOSE MANUEL MARROQUIN II,1065959,872181
BARRIO JOSE MANUEL MARROQUIN II,1065965,872181
BARRIO JOSE MANUEL MARROQUIN II,1065969,872181
BARRIO JOSE MANUEL MARROQUIN II,1065973,872183
BARRIO JOSE MANUEL MARROQUIN II,1065979,872187
BARRIO JOSE Ma. CORDOBA,1062995,870459
BARRIO JOSE Ma. CORDOBA,1063002,870458
BARRIO JOSE Ma. CORDOBA,1063039,870454
BARRIO JOSE Ma. CORDOBA,1063087,870449
BARRIO JOSE Ma. CORDOBA,1063094,870448
BARRIO JOSE Ma. CORDOBA,1063094,870437
BARRIO JOSE Ma. CORDOBA,1063090,870396
BARRIO JOSE Ma. CORDOBA,1063089,870385
BARRIO JOSE Ma. CORDOBA,1063088,870378
BARRIO JOSE Ma. CORDOBA,1063085,870351
BARRIO JOSE Ma. CORDOBA,1063084,870341
BARRIO JOSE Ma. CORDOBA,1063081,870313
BARRIO JOSE Ma. CORDOBA,1063080,870305
BARRIO JOSE Ma. CORDOBA,1063079,870294
BARRIO JOSE Ma. CORDOBA,1063078,870284
BARRIO JOSE Ma. CORDOBA,1063077,870277
BARRIO JOSE Ma. CORDOBA,1063077,870269
BARRIO JOSE Ma. CORDOBA,1063075,870249
BARRIO JOSE Ma. CORDOBA,1063074,870243
BARRIO JOSE Ma. CORDOBA,1063073,870234
BARRIO JOSE Ma. CORDOBA,1063071,870209
BARRIO JOSE Ma. CORDOBA,1063069,870198
BARRIO JOSE Ma. CORDOBA,1063060,870102
BARRIO JOSE Ma. CORDOBA,1063059,870090
BARRIO JOSE Ma. CORDOBA,1063056,870061
BARRIO JOSE Ma. CORDOBA,1063052,870027
BARRIO JOSE Ma. CORDOBA,1063049,869991
BARRIO JOSE Ma. CORDOBA,1063044,869948
BARRIO JOSE Ma. CORDOBA,1063044,869934
BARRIO JOSE Ma. CORDOBA,1063039,869933
BARRIO JOSE Ma. CORDOBA,1062938,869927
BARRIO JOSE Ma. CORDOBA,1062930,869927
BARRIO JOSE Ma. CORDOBA,1062940,869944
BARRIO JOSE Ma. CORDOBA,1062941,869948
BARRIO JOSE Ma. CORDOBA,1062944,869984
BARRIO JOSE Ma. CORDOBA,1062946,869997
BARRIO JOSE Ma. CORDOBA,1062948,870020
BARRIO JOSE Ma. CORDOBA,1062950,870031
BARRIO JOSE Ma. CORDOBA,1062953,870066
BARRIO JOSE Ma. CORDOBA,1062954,870079
BARRIO JOSE Ma. CORDOBA,1062958,870111
BARRIO JOSE Ma. CORDOBA,1062959,870122
BARRIO JOSE Ma. CORDOBA,1062962,870158
BARRIO JOSE Ma. CORDOBA,1062963,870169
BARRIO JOSE Ma. CORDOBA,1062967,870209
BARRIO JOSE Ma. CORDOBA,1062969,870220
BARRIO JOSE Ma. CORDOBA,1062973,870258
BARRIO JOSE Ma. CORDOBA,1062974,870270
BARRIO JOSE Ma. CORDOBA,1062977,870304
BARRIO JOSE Ma. CORDOBA,1062978,870316
BARRIO JOSE Ma. CORDOBA,1062981,870343
BARRIO JOSE Ma. CORDOBA,1062982,870360
BARRIO JOSE Ma. CORDOBA,1062986,870397
BARRIO JOSE Ma. CORDOBA,1062987,870407
BARRIO JOSE Ma. CORDOBA,1062991,870448
BARRIO JOSE Ma. CORDOBA,1062995,870459
BARRIO JUANAMBU,1059670,873412
BARRIO JUANAMBU,1059668,873426
BARRIO JUANAMBU,1059668,873439
BARRIO JUANAMBU,1059667,873446
BARRIO JUANAMBU,1059662,873529
BARRIO JUANAMBU,1059659,873555
BARRIO JUANAMBU,1059643,873603
BARRIO JUANAMBU,1059645,873680
BARRIO JUANAMBU,1059652,873713
BARRIO JUANAMBU,1059652,873723
BARRIO JUANAMBU,1059658,873727
BARRIO JUANAMBU,1059662,873731
BARRIO JUANAMBU,1059673,873731
BARRIO JUANAMBU,1059701,873766
BARRIO JUANAMBU,1059735,873809
BARRIO JUANAMBU,1059758,873869
BARRIO JUANAMBU,1059777,873927
BARRIO JUANAMBU,1059788,873991
BARRIO JUANAMBU,1059783,874056
BARRIO JUANAMBU,1059797,874111
BARRIO JUANAMBU,1059825,874144
BARRIO JUANAMBU,1059845,874173
BARRIO JUANAMBU,1059855,874204
BARRIO JUANAMBU,1059907,874252
BARRIO JUANAMBU,1059933,874299
BARRIO JUANAMBU,1059950,874335
BARRIO JUANAMBU,1059958,874433
BARRIO JUANAMBU,1059977,874459
BARRIO JUANAMBU,1059992,874458
BARRIO JUANAMBU,1060035,874378
BARRIO JUANAMBU,1060053,874395
BARRIO JUANAMBU,1060077,874369
BARRIO JUANAMBU,1060120,874345
BARRIO JUANAMBU,1060128,874337
BARRIO JUANAMBU,1060139,874333
BARRIO JUANAMBU,1060162,874340
BARRIO JUANAMBU,1060167,874336
BARRIO JUANAMBU,1060194,874311
BARRIO JUANAMBU,1060211,874299
BARRIO JUANAMBU,1060209,874296
BARRIO JUANAMBU,1060227,874284
BARRIO JUANAMBU,1060227,874281
BARRIO JUANAMBU,1060180,874213
BARRIO JUANAMBU,1060180,874212
BARRIO JUANAMBU,1060250,874160
BARRIO JUANAMBU,1060266,874148
BARRIO JUANAMBU,1060327,874103
BARRIO JUANAMBU,1060335,874097
BARRIO JUANAMBU,1060284,874032
BARRIO JUANAMBU,1060264,874021
BARRIO JUANAMBU,1060257,874015
BARRIO JUANAMBU,1060247,874007
BARRIO JUANAMBU,1060237,873998
BARRIO JUANAMBU,1060221,873982
BARRIO JUANAMBU,1060185,873949
BARRIO JUANAMBU,1060166,873930
BARRIO JUANAMBU,1060155,873920
BARRIO JUANAMBU,1060143,873908
BARRIO JUANAMBU,1060137,873901
BARRIO JUANAMBU,1060104,873854
BARRIO JUANAMBU,1060097,873842
BARRIO JUANAMBU,1060091,873835
BARRIO JUANAMBU,1060089,873831
BARRIO JUANAMBU,1060086,873827
BARRIO JUANAMBU,1060085,873822
BARRIO JUANAMBU,1060085,873817
BARRIO JUANAMBU,1060087,873798
BARRIO JUANAMBU,1060087,873795
BARRIO JUANAMBU,1060092,873780
BARRIO JUANAMBU,1060075,873772
BARRIO JUANAMBU,1060054,873764
BARRIO JUANAMBU,1060028,873753
BARRIO JUANAMBU,1060010,873743
BARRIO JUANAMBU,1059983,873727
BARRIO JUANAMBU,1059937,873698
BARRIO JUANAMBU,1059927,873692
BARRIO JUANAMBU,1059914,873679
BARRIO JUANAMBU,1059866,873634
BARRIO JUANAMBU,1059848,873612
BARRIO JUANAMBU,1059834,873595
BARRIO JUANAMBU,1059809,873562
BARRIO JUANAMBU,1059793,873540
BARRIO JUANAMBU,1059751,873483
BARRIO JUANAMBU,1059741,873471
BARRIO JUANAMBU,1059734,873460
BARRIO JUANAMBU,1059725,873447
BARRIO JUANAMBU,1059721,873442
BARRIO JUANAMBU,1059711,873432
BARRIO JUANAMBU,1059709,873430
BARRIO JUANAMBU,1059704,873426
BARRIO JUANAMBU,1059701,873424
BARRIO JUANAMBU,1059699,873423
BARRIO JUANAMBU,1059697,873422
BARRIO JUANAMBU,1059693,873420
BARRIO JUANAMBU,1059687,873418
BARRIO JUANAMBU,1059687,873418
BARRIO JUANAMBU,1059681,873416
BARRIO JUANAMBU,1059674,873414
BARRIO JUANAMBU,1059670,873412
BARRIO JULIO RINCON,1064070,870964
BARRIO JULIO RINCON,1064111,870942
BARRIO JULIO RINCON,1064133,870931
BARRIO JULIO RINCON,1064193,870900
BARRIO JULIO RINCON,1064237,870877
BARRIO JULIO RINCON,1064279,870856
BARRIO JULIO RINCON,1064277,870854
BARRIO JULIO RINCON,1064248,870821
BARRIO JULIO RINCON,1064239,870813
BARRIO JULIO RINCON,1064230,870803
BARRIO JULIO RINCON,1064224,870795
BARRIO JULIO RINCON,1064204,870762
BARRIO JULIO RINCON,1064200,870757
BARRIO JULIO RINCON,1064079,870640
BARRIO JULIO RINCON,1064011,870576
BARRIO JULIO RINCON,1063953,870521
BARRIO JULIO RINCON,1063914,870483
BARRIO JULIO RINCON,1063909,870478
BARRIO JULIO RINCON,1063904,870478
BARRIO JULIO RINCON,1063899,870477
BARRIO JULIO RINCON,1063895,870477
BARRIO JULIO RINCON,1063889,870473
BARRIO JULIO RINCON,1063886,870471
BARRIO JULIO RINCON,1063882,870466
BARRIO JULIO RINCON,1063880,870460
BARRIO JULIO RINCON,1063882,870451
BARRIO JULIO RINCON,1063830,870487
BARRIO JULIO RINCON,1063804,870510
BARRIO JULIO RINCON,1063800,870514
BARRIO JULIO RINCON,1063847,870565
BARRIO JULIO RINCON,1063864,870584
BARRIO JULIO RINCON,1063884,870608
BARRIO JULIO RINCON,1063887,870612
BARRIO JULIO RINCON,1063900,870626
BARRIO JULIO RINCON,1063905,870632
BARRIO JULIO RINCON,1063917,870645
BARRIO JULIO RINCON,1063935,870667
BARRIO JULIO RINCON,1063937,870669
BARRIO JULIO RINCON,1063934,870671
BARRIO JULIO RINCON,1063927,870676
BARRIO JULIO RINCON,1063922,870678
BARRIO JULIO RINCON,1063925,870683
BARRIO JULIO RINCON,1063988,870806
BARRIO JULIO RINCON,1063994,870818
BARRIO JULIO RINCON,1064019,870865
BARRIO JULIO RINCON,1064042,870911
BARRIO JULIO RINCON,1064070,870964
BARRIO JUNIN,1061094,871271
BARRIO JUNIN,1061071,871275
BARRIO JUNIN,1061059,871288
BARRIO JUNIN,1061019,871287
BARRIO JUNIN,1060987,871286
BARRIO JUNIN,1060972,871288
BARRIO JUNIN,1060925,871288
BARRIO JUNIN,1060899,871286
BARRIO JUNIN,1060863,871286
BARRIO JUNIN,1060860,871300
BARRIO JUNIN,1060858,871307
BARRIO JUNIN,1060857,871311
BARRIO JUNIN,1060856,871316
BARRIO JUNIN,1060841,871382
BARRIO JUNIN,1060839,871391
BARRIO JUNIN,1060831,871423
BARRIO JUNIN,1060829,871431
BARRIO JUNIN,1060810,871503
BARRIO JUNIN,1060807,871515
BARRIO JUNIN,1060804,871526
BARRIO JUNIN,1060786,871584
BARRIO JUNIN,1060781,871598
BARRIO JUNIN,1060777,871611
BARRIO JUNIN,1060774,871622
BARRIO JUNIN,1060771,871631
BARRIO JUNIN,1060762,871662
BARRIO JUNIN,1060753,871694
BARRIO JUNIN,1060742,871712
BARRIO JUNIN,1060759,871710
BARRIO JUNIN,1060827,871711
BARRIO JUNIN,1060835,871711
BARRIO JUNIN,1060843,871711
BARRIO JUNIN,1060892,871712
BARRIO JUNIN,1060901,871712
BARRIO JUNIN,1060909,871712
BARRIO JUNIN,1060956,871713
BARRIO JUNIN,1060965,871714
BARRIO JUNIN,1060971,871714
BARRIO JUNIN,1061020,871715
BARRIO JUNIN,1061042,871715
BARRIO JUNIN,1061063,871715
BARRIO JUNIN,1061109,871716
BARRIO JUNIN,1061117,871717
BARRIO JUNIN,1061123,871717
BARRIO JUNIN,1061175,871718
BARRIO JUNIN,1061211,871718
BARRIO JUNIN,1061217,871719
BARRIO JUNIN,1061224,871719
BARRIO JUNIN,1061261,871719
BARRIO JUNIN,1061277,871720
BARRIO JUNIN,1061296,871720
BARRIO JUNIN,1061337,871721
BARRIO JUNIN,1061343,871721
BARRIO JUNIN,1061403,871721
BARRIO JUNIN,1061411,871722
BARRIO JUNIN,1061419,871722
BARRIO JUNIN,1061477,871723
BARRIO JUNIN,1061477,871722
BARRIO JUNIN,1061478,871712
BARRIO JUNIN,1061480,871629
BARRIO JUNIN,1061481,871599
BARRIO JUNIN,1061482,871590
BARRIO JUNIN,1061490,871513
BARRIO JUNIN,1061395,871447
BARRIO JUNIN,1061365,871427
BARRIO JUNIN,1061340,871409
BARRIO JUNIN,1061301,871382
BARRIO JUNIN,1061265,871357
BARRIO JUNIN,1061232,871334
BARRIO JUNIN,1061198,871310
BARRIO JUNIN,1061160,871284
BARRIO JUNIN,1061125,871260
BARRIO JUNIN,1061094,871271
BARRIO LA ALBORADA,1061518,867561
BARRIO LA ALBORADA,1061528,867596
BARRIO LA ALBORADA,1061543,867649
BARRIO LA ALBORADA,1061559,867705
BARRIO LA ALBORADA,1061562,867722
BARRIO LA ALBORADA,1061619,867740
BARRIO LA ALBORADA,1061649,867756
BARRIO LA ALBORADA,1061655,867759
BARRIO LA ALBORADA,1061660,867762
BARRIO LA ALBORADA,1061667,867763
BARRIO LA ALBORADA,1061673,867765
BARRIO LA ALBORADA,1061688,867769
BARRIO LA ALBORADA,1061697,867771
BARRIO LA ALBORADA,1061714,867773
BARRIO LA ALBORADA,1061718,867775
BARRIO LA ALBORADA,1061722,867777
BARRIO LA ALBORADA,1061729,867780
BARRIO LA ALBORADA,1061733,867780
BARRIO LA ALBORADA,1061740,867782
BARRIO LA ALBORADA,1061749,867783
BARRIO LA ALBORADA,1061754,867784
BARRIO LA ALBORADA,1061760,867786
BARRIO LA ALBORADA,1061767,867787
BARRIO LA ALBORADA,1061772,867789
BARRIO LA ALBORADA,1061777,867790
BARRIO LA ALBORADA,1061781,867792
BARRIO LA ALBORADA,1061784,867793
BARRIO LA ALBORADA,1061787,867795
BARRIO LA ALBORADA,1061789,867797
BARRIO LA ALBORADA,1061792,867798
BARRIO LA ALBORADA,1061794,867800
BARRIO LA ALBORADA,1061797,867801
BARRIO LA ALBORADA,1061801,867803
BARRIO LA ALBORADA,1061804,867804
BARRIO LA ALBORADA,1061808,867803
BARRIO LA ALBORADA,1061811,867802
BARRIO LA ALBORADA,1061817,867803
BARRIO LA ALBORADA,1061823,867805
BARRIO LA ALBORADA,1061834,867807
BARRIO LA ALBORADA,1061844,867809
BARRIO LA ALBORADA,1061853,867812
BARRIO LA ALBORADA,1061860,867814
BARRIO LA ALBORADA,1061867,867816
BARRIO LA ALBORADA,1061877,867818
BARRIO LA ALBORADA,1061880,867819
BARRIO LA ALBORADA,1061882,867821
BARRIO LA ALBORADA,1061884,867822
BARRIO LA ALBORADA,1061886,867824
BARRIO LA ALBORADA,1061890,867825
BARRIO LA ALBORADA,1061889,867827
BARRIO LA ALBORADA,1061890,867829
BARRIO LA ALBORADA,1061891,867831
BARRIO LA ALBORADA,1061892,867833
BARRIO LA ALBORADA,1061893,867835
BARRIO LA ALBORADA,1061895,867837
BARRIO LA ALBORADA,1061897,867842
BARRIO LA ALBORADA,1061899,867845
BARRIO LA ALBORADA,1061900,867847
BARRIO LA ALBORADA,1061904,867852
BARRIO LA ALBORADA,1061933,867883
BARRIO LA ALBORADA,1062036,867751
BARRIO LA ALBORADA,1062106,867676
BARRIO LA ALBORADA,1062063,867672
BARRIO LA ALBORADA,1062013,867668
BARRIO LA ALBORADA,1062001,867678
BARRIO LA ALBORADA,1061885,867649
BARRIO LA ALBORADA,1061795,867627
BARRIO LA ALBORADA,1061776,867619
BARRIO LA ALBORADA,1061689,867598
BARRIO LA ALBORADA,1061662,867592
BARRIO LA ALBORADA,1061630,867584
BARRIO LA ALBORADA,1061595,867576
BARRIO LA ALBORADA,1061518,867561
BARRIO LA BASE,1064979,873563
BARRIO LA BASE,1064959,873458
BARRIO LA BASE,1064945,873391
BARRIO LA BASE,1064935,873337
BARRIO LA BASE,1064925,873285
BARRIO LA BASE,1064914,873232
BARRIO LA BASE,1064904,873178
BARRIO LA BASE,1064884,873072
BARRIO LA BASE,1064873,873019
BARRIO LA BASE,1064869,873007
BARRIO LA BASE,1064869,873005
BARRIO LA BASE,1064863,872988
BARRIO LA BASE,1064856,872953
BARRIO LA BASE,1064845,872900
BARRIO LA BASE,1064837,872860
BARRIO LA BASE,1064835,872848
BARRIO LA BASE,1064825,872796
BARRIO LA BASE,1064815,872747
BARRIO LA BASE,1064814,872741
BARRIO LA BASE,1064648,872774
BARRIO LA BASE,1064634,872776
BARRIO LA BASE,1064621,872779
BARRIO LA BASE,1064578,872788
BARRIO LA BASE,1064571,872795
BARRIO LA BASE,1064572,872805
BARRIO LA BASE,1064580,872868
BARRIO LA BASE,1064582,872891
BARRIO LA BASE,1064588,872941
BARRIO LA BASE,1064590,872954
BARRIO LA BASE,1064600,873041
BARRIO LA BASE,1064605,873063
BARRIO LA BASE,1064610,873105
BARRIO LA BASE,1064611,873118
BARRIO LA BASE,1064615,873160
BARRIO LA BASE,1064616,873172
BARRIO LA BASE,1064622,873215
BARRIO LA BASE,1064629,873276
BARRIO LA BASE,1064631,873287
BARRIO LA BASE,1064635,873327
BARRIO LA BASE,1064637,873344
BARRIO LA BASE,1064642,873382
BARRIO LA BASE,1064643,873395
BARRIO LA BASE,1064648,873437
BARRIO LA BASE,1064650,873448
BARRIO LA BASE,1064654,873489
BARRIO LA BASE,1064660,873544
BARRIO LA BASE,1064668,873544
BARRIO LA BASE,1064737,873547
BARRIO LA BASE,1064767,873548
BARRIO LA BASE,1064782,873549
BARRIO LA BASE,1064845,873553
BARRIO LA BASE,1064856,873553
BARRIO LA BASE,1064881,873555
BARRIO LA BASE,1064966,873561
BARRIO LA BASE,1064979,873563
BARRIO LA CAMPI_A,1061370,876591
BARRIO LA CAMPI_A,1061342,876599
BARRIO LA CAMPI_A,1061324,876603
BARRIO LA CAMPI_A,1061306,876606
BARRIO LA CAMPI_A,1061287,876607
BARRIO LA CAMPI_A,1061281,876607
BARRIO LA CAMPI_A,1061273,876608
BARRIO LA CAMPI_A,1061251,876608
BARRIO LA CAMPI_A,1061240,876610
BARRIO LA CAMPI_A,1061222,876612
BARRIO LA CAMPI_A,1061209,876614
BARRIO LA CAMPI_A,1061187,876619
BARRIO LA CAMPI_A,1061153,876629
BARRIO LA CAMPI_A,1061126,876636
BARRIO LA CAMPI_A,1061070,876653
BARRIO LA CAMPI_A,1061045,876662
BARRIO LA CAMPI_A,1061031,876665
BARRIO LA CAMPI_A,1061014,876671
BARRIO LA CAMPI_A,1061010,876673
BARRIO LA CAMPI_A,1060993,876684
BARRIO LA CAMPI_A,1060988,876687
BARRIO LA CAMPI_A,1060991,876693
BARRIO LA CAMPI_A,1060996,876702
BARRIO LA CAMPI_A,1060998,876705
BARRIO LA CAMPI_A,1061000,876708
BARRIO LA CAMPI_A,1061005,876716
BARRIO LA CAMPI_A,1061010,876725
BARRIO LA CAMPI_A,1061014,876731
BARRIO LA CAMPI_A,1061018,876736
BARRIO LA CAMPI_A,1061021,876741
BARRIO LA CAMPI_A,1061021,876751
BARRIO LA CAMPI_A,1061021,876756
BARRIO LA CAMPI_A,1061022,876768
BARRIO LA CAMPI_A,1061009,876784
BARRIO LA CAMPI_A,1061004,876787
BARRIO LA CAMPI_A,1060984,876798
BARRIO LA CAMPI_A,1060961,876810
BARRIO LA CAMPI_A,1060953,876812
BARRIO LA CAMPI_A,1060940,876819
BARRIO LA CAMPI_A,1060934,876820
BARRIO LA CAMPI_A,1060928,876820
BARRIO LA CAMPI_A,1060922,876829
BARRIO LA CAMPI_A,1060870,876823
BARRIO LA CAMPI_A,1060870,876867
BARRIO LA CAMPI_A,1060878,876868
BARRIO LA CAMPI_A,1060901,876867
BARRIO LA CAMPI_A,1060911,876864
BARRIO LA CAMPI_A,1060933,876863
BARRIO LA CAMPI_A,1060939,876876
BARRIO LA CAMPI_A,1060944,876884
BARRIO LA CAMPI_A,1060955,876896
BARRIO LA CAMPI_A,1060967,876902
BARRIO LA CAMPI_A,1060982,876906
BARRIO LA CAMPI_A,1060993,876907
BARRIO LA CAMPI_A,1061007,876907
BARRIO LA CAMPI_A,1061027,876903
BARRIO LA CAMPI_A,1061053,876897
BARRIO LA CAMPI_A,1061060,876895
BARRIO LA CAMPI_A,1061066,876893
BARRIO LA CAMPI_A,1061068,876891
BARRIO LA CAMPI_A,1061083,876882
BARRIO LA CAMPI_A,1061109,876867
BARRIO LA CAMPI_A,1061121,876860
BARRIO LA CAMPI_A,1061138,876850
BARRIO LA CAMPI_A,1061162,876835
BARRIO LA CAMPI_A,1061195,876815
BARRIO LA CAMPI_A,1061219,876803
BARRIO LA CAMPI_A,1061224,876801
BARRIO LA CAMPI_A,1061260,876783
BARRIO LA CAMPI_A,1061274,876777
BARRIO LA CAMPI_A,1061277,876775
BARRIO LA CAMPI_A,1061288,876770
BARRIO LA CAMPI_A,1061302,876763
BARRIO LA CAMPI_A,1061321,876754
BARRIO LA CAMPI_A,1061328,876750
BARRIO LA CAMPI_A,1061346,876742
BARRIO LA CAMPI_A,1061356,876737
BARRIO LA CAMPI_A,1061370,876731
BARRIO LA CAMPI_A,1061403,876714
BARRIO LA CAMPI_A,1061399,876699
BARRIO LA CAMPI_A,1061397,876689
BARRIO LA CAMPI_A,1061394,876679
BARRIO LA CAMPI_A,1061392,876673
BARRIO LA CAMPI_A,1061390,876665
BARRIO LA CAMPI_A,1061388,876657
BARRIO LA CAMPI_A,1061385,876645
BARRIO LA CAMPI_A,1061380,876627
BARRIO LA CAMPI_A,1061377,876618
BARRIO LA CAMPI_A,1061370,876591
BARRIO LA CASCADA,1057838,867256
BARRIO LA CASCADA,1057836,867271
BARRIO LA CASCADA,1057835,867305
BARRIO LA CASCADA,1057838,867346
BARRIO LA CASCADA,1057841,867408
BARRIO LA CASCADA,1057847,867449
BARRIO LA CASCADA,1057855,867479
BARRIO LA CASCADA,1057868,867516
BARRIO LA CASCADA,1057885,867646
BARRIO LA CASCADA,1057882,867662
BARRIO LA CASCADA,1057880,867675
BARRIO LA CASCADA,1057875,867703
BARRIO LA CASCADA,1057873,867729
BARRIO LA CASCADA,1057871,867751
BARRIO LA CASCADA,1057871,867783
BARRIO LA CASCADA,1057875,867822
BARRIO LA CASCADA,1057876,867832
BARRIO LA CASCADA,1057883,867870
BARRIO LA CASCADA,1057895,867936
BARRIO LA CASCADA,1057900,867964
BARRIO LA CASCADA,1057904,868000
BARRIO LA CASCADA,1057912,868061
BARRIO LA CASCADA,1057919,868114
BARRIO LA CASCADA,1057932,868173
BARRIO LA CASCADA,1057952,868222
BARRIO LA CASCADA,1057967,868257
BARRIO LA CASCADA,1057975,868284
BARRIO LA CASCADA,1057977,868302
BARRIO LA CASCADA,1057989,868294
BARRIO LA CASCADA,1057990,868294
BARRIO LA CASCADA,1057991,868293
BARRIO LA CASCADA,1057994,868292
BARRIO LA CASCADA,1057997,868292
BARRIO LA CASCADA,1058032,868288
BARRIO LA CASCADA,1058056,868286
BARRIO LA CASCADA,1058054,868252
BARRIO LA CASCADA,1058051,868218
BARRIO LA CASCADA,1058050,868205
BARRIO LA CASCADA,1058049,868198
BARRIO LA CASCADA,1058048,868183
BARRIO LA CASCADA,1058042,868110
BARRIO LA CASCADA,1058041,868100
BARRIO LA CASCADA,1058040,868092
BARRIO LA CASCADA,1058037,868060
BARRIO LA CASCADA,1058031,867986
BARRIO LA CASCADA,1058028,867951
BARRIO LA CASCADA,1058036,867946
BARRIO LA CASCADA,1058042,867945
BARRIO LA CASCADA,1058103,867939
BARRIO LA CASCADA,1058115,867938
BARRIO LA CASCADA,1058207,867929
BARRIO LA CASCADA,1058307,867920
BARRIO LA CASCADA,1058385,867913
BARRIO LA CASCADA,1058386,867918
BARRIO LA CASCADA,1058387,867928
BARRIO LA CASCADA,1058498,867918
BARRIO LA CASCADA,1058513,867916
BARRIO LA CASCADA,1058564,867912
BARRIO LA CASCADA,1058573,867911
BARRIO LA CASCADA,1058614,867907
BARRIO LA CASCADA,1058649,867903
BARRIO LA CASCADA,1058654,867903
BARRIO LA CASCADA,1058654,867893
BARRIO LA CASCADA,1058655,867840
BARRIO LA CASCADA,1058655,867829
BARRIO LA CASCADA,1058633,867832
BARRIO LA CASCADA,1058562,867838
BARRIO LA CASCADA,1058556,867839
